date,total_sqft_issued_amt,total_new_units_issued_amt,count_permits_issued,count_total_permits_issued
2020-03-22,36640.494470198675,15.90311418685121,168.3972602739726,61465
2020-03-23,36681.130231788076,15.95847750865052,168.64109589041095,61554
2020-03-24,36647.58552980133,15.951557093425606,168.27945205479452,61422
2020-03-25,36163.26930463576,15.951557093425606,167.95890410958904,61305
2020-03-26,36965.29579470199,15.892733564013842,167.63287671232877,61186
2020-03-27,36967.874602649004,15.858131487889274,167.33424657534246,61077
2020-03-28,36898.315,15.826989619377162,166.63835616438357,60823
2020-03-29,36776.538382838284,15.772413793103448,166.64931506849314,60827
2020-03-30,36905.409669967,15.972413793103449,166.9917808219178,60952
2020-03-31,36852.90141914191,15.924137931034483,166.5068493150685,60775
2020-04-01,36996.26115511551,15.903448275862068,166.25479452054793,60683
2020-04-02,36271.409669967,15.782758620689656,165.92054794520547,60561
2020-04-03,36246.188547854785,15.775862068965518,165.56712328767122,60432
2020-04-04,36175.404719471946,15.693103448275862,165.19452054794522,60296
2020-04-05,36175.404719471946,15.693103448275862,165.06027397260274,60247
2020-04-06,36645.78496710526,15.639175257731958,165.42191780821918,60379
2020-04-07,36640.17970394737,15.625429553264604,165.2164383561644,60304
2020-04-08,36591.982335526314,15.608247422680412,164.81917808219177,60159
2020-04-09,36555.46917763158,15.556701030927835,164.37534246575342,59997
2020-04-10,36471.298125,15.47766323024055,164.06027397260274,59882
2020-04-11,36530.37501650165,15.50344827586207,163.4849315068493,59672
2020-04-12,36530.37501650165,15.50344827586207,163.51232876712328,59682
2020-04-13,36423.998782894734,15.45360824742268,163.87671232876713,59815
2020-04-14,36433.199440789474,15.470790378006873,163.65753424657535,59735
2020-04-15,37003.886940789474,16.058419243986254,163.39178082191782,59638
2020-04-16,36960.59417763158,16.017182130584192,163.2082191780822,59571
2020-04-17,36901.56457236842,15.965635738831615,162.8849315068493,59453
2020-04-18,36846.60075657895,15.951890034364261,162.2821917808219,59233
2020-04-19,36967.711650165016,16.00689655172414,162.23835616438356,59217
2020-04-20,36868.78167763158,15.958762886597938,162.54794520547946,59330
